category_number,drxfcsd,parent,level,max_level_by_num,max_level_skips,ancestors,branch
72307000,SPINACH SOUP,72300000,4,4,4,"72300000,72000000,7,0","72300000,72000000,7,0,72307000"
72308000,"DARK-GREEN LEAFY VEGETABLE SOUP WITH MEAT, ASIAN STYLE",72300000,4,4,4,"72300000,72000000,7,0","72300000,72000000,7,0,72308000"
72308500,"DARK-GREEN LEAFY VEGETABLE SOUP, MEATLESS, ASIAN STYLE",72300000,4,4,4,"72300000,72000000,7,0","72300000,72000000,7,0,72308500"
73101010,"CARROTS, RAW",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73101010"
73101110,"CARROTS, RAW, SALAD",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73101110"
73101210,"CARROTS, RAW, SALAD WITH APPLES",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73101210"
73102190,"CARROTS, COOKED, FROM RESTAURANT",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102190"
73102211,"CARROTS, FRESH, COOKED, NO ADDED FAT",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102211"
73102212,"CARROTS, FROZEN, COOKED, NO ADDED FAT",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102212"
73102213,"CARROTS, CANNED, COOKED, NO ADDED FAT",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102213"
73102217,"CARROTS, FRESH, COOKED WITH OIL",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102217"
73102218,"CARROTS, FRESH, COOKED WITH BUTTER OR MARGARINE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102218"
73102220,"CARROTS, NS AS TO FORM, COOKED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102220"
73102221,"CARROTS, FRESH, COOKED, FAT ADDED, NS AS TO FAT TYPE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102221"
73102222,"CARROTS, FROZEN, COOKED, FAT ADDED, NS AS TO FAT TYPE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102222"
73102223,"CARROTS, CANNED, COOKED, FAT ADDED, NS AS TO FAT TYPE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102223"
73102224,"CARROTS, FROZEN, COOKED WITH OIL",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102224"
73102225,"CARROTS, FROZEN, COOKED WITH BUTTER OR MARGARINE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102225"
73102227,"CARROTS, CANNED, COOKED WITH OIL",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102227"
73102228,"CARROTS, CANNED, COOKED WITH BUTTER OR MARGARINE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102228"
73102230,"CARROTS, COOKED, NS AS TO FORM, CREAMED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102230"
73102231,"CARROTS, COOKED, FROM FRESH, CREAMED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102231"
73102232,"CARROTS, COOKED, FROM FROZEN, CREAMED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102232"
73102233,"CARROTS, COOKED, FROM CANNED, CREAMED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102233"
73102241,"CARROTS, GLAZED, COOKED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102241"
73102250,"CARROTS, COOKED, NS AS TO FORM, WITH CHEESE SAUCE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102250"
73102251,"CARROTS, COOKED, FROM FRESH, WITH CHEESE SAUCE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102251"
73102252,"CARROTS, COOKED, FROM FROZEN, WITH CHEESE SAUCE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102252"
73102253,"CARROTS, COOKED, FROM CANNED, WITH CHEESE SAUCE",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73102253"
73103010,"CARROTS, CANNED, REDUCED SODIUM, COOKED, NO ADDED FAT",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73103010"
73103020,"CARROTS, CANNED, REDUCED SODIUM, COOKED, FAT ADDED, NS AS TO",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73103020"
73103021,"CARROTS, CANNED, REDUCED SODIUM, COOKED WITH OIL",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73103021"
73103022,"CARROTS, CANNED, REDUCED SODIUM, COOKED WITH BUTTER OR MARGA",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73103022"
73105000,BEET JUICE,73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73105000"
73105010,"CARROT JUICE, 100%",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73105010"
73111030,"PEAS AND CARROTS, NS AS TO FORM, CREAMED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73111030"
73111031,"PEAS AND CARROTS, FROM FRESH, CREAMED",73100000,4,4,4,"73100000,73000000,7,0","73100000,73000000,7,0,73111031"
